iter	Passed	Remaining
4746	944469	50337
4747	944668	50138
4748	944845	49938
4749	945034	49738
4750	945219	49538
4751	945424	49340
4752	945597	49140
4753	945780	48940
4754	945937	48739
4755	946128	48539
4756	946325	48340
4757	946492	48140
4758	946674	47940
4759	946883	47742
4760	947046	47541
4761	947253	47342
4762	947441	47143
4763	947639	46944
4764	947855	46746
4765	948055	46547
4766	948281	46349
4767	948465	46150
4768	948647	45950
4769	948860	45752
4770	949060	45553
4771	949252	45354
4772	949456	45155
4773	949627	44955
4774	949854	44757
4775	950050	44558
4776	950251	44359
4777	950456	44161
4778	950647	43961
4779	950836	43762
4780	951025	43562
4781	951206	43363
4782	951412	43164
4783	951656	42967
4784	951867	42769
4785	952093	42571
4786	952284	42372
4787	952504	42174
4788	952711	41975
4789	952969	41779
4790	953247	41583
4791	953491	41386
4792	953695	41188
4793	953885	40988
4794	954065	40789
4795	954233	40588
4796	954484	40391
4797	954721	40194
4798	954947	39996
4799	955119	39796
4800	955306	39597
4801	955485	39397
4802	955672	39197
4803	955904	39000
4804	956103	38801
4805	956298	38602
4806	956511	38403
4807	956687	38203
4808	956889	38004
4809	957091	37806
4810	957276	37606
4811	957452	37406
4812	957645	37207
4813	957842	37008
4814	958038	36809
4815	958210	36609
4816	958402	36410
4817	958581	36210
4818	958757	36010
4819	958923	35810
4820	959081	35609
4821	959277	35410
4822	959460	35211
4823	959680	35013
4824	959855	34813
4825	960039	34613
4826	960227	34414
4827	960416	34215
4828	960581	34015
4829	960765	33815
4830	960944	33616
4831	961118	33416
4832	961297	33216
4833	961490	33017
4834	961668	32818
4835	961844	32618
4836	962062	32420
4837	962262	32221
4838	962435	32021
4839	962605	31821
4840	962807	31622
4841	962984	31423
4842	963219	31225
4843	963385	31025
4844	963574	30826
4845	963803	30628
4846	964004	30429
4847	964184	30230
4848	964383	30031
4849	964590	29832
4850	964766	29633
4851	964952	29433
4852	965137	29234
4853	965330	29035
4854	965553	28837
4855	965755	28638
4856	965948	28439
4857	966146	28240
4858	966338	28041
4859	966532	27842
4860	966742	27643
4861	966897	27443
4862	967084	27244
4863	967259	27045
4864	967440	26845
4865	967604	26645
4866	967798	26446
4867	967985	26247
4868	968168	26048
4869	968353	25849
4870	968550	25650
4871	968776	25452
4872	968972	25253
4873	969165	25054
4874	969353	24855
4875	969506	24655
4876	969699	24456
4877	969882	24257
4878	970083	24058
4879	970291	23859
4880	970489	23660
4881	970674	23461
4882	970873	23262
4883	971067	23063
4884	971242	22864
4885	971431	22665
4886	971599	22465
4887	971817	22267
4888	972028	22068
4889	972232	21870
4890	972457	21672
4891	972668	21473
4892	972865	21274
4893	973081	21076
4894	973267	20877
4895	973476	20678
4896	973662	20479
4897	973855	20280
4898	974045	20081
4899	974224	19882
4900	974407	19682
4901	974574	19483
4902	974764	19284
4903	974924	19084
4904	975089	18885
4905	975254	18686
4906	975423	18486
4907	975636	18288
4908	975836	18089
4909	976054	17891
4910	976232	17691
4911	976471	17493
4912	976700	17295
4913	976950	17097
4914	977124	16898
4915	977352	16700
4916	977518	16500
4917	977692	16301
4918	977881	16102
4919	978062	15903
4920	978259	15704
4921	978446	15505
4922	978637	15306
4923	978814	15107
4924	979016	14908
4925	979196	14709
4926	979405	14511
4927	979613	14312
4928	979790	14113
4929	979971	13914
4930	980218	13716
4931	980395	13517
4932	980596	13318
4933	980757	13119
4934	980931	12920
4935	981105	12720
4936	981292	12522
4937	981473	12323
4938	981663	12124
4939	981848	11925
4940	982052	11726
4941	982247	11527
4942	982466	11329
4943	982662	11130
4944	982878	10931
4945	983088	10733
4946	983294	10534
4947	983491	10335
4948	983682	10136
4949	983876	9938
4950	984049	9739
4951	984242	9540
4952	984438	9341
4953	984644	9142
4954	984848	8944
4955	985013	8745
4956	985204	8546
4957	985419	8347
4958	985616	8148
4959	985780	7949
4960	985971	7751
4961	986170	7552
4962	986357	7353
4963	986541	7154
4964	986747	6955
4965	986930	6757
4966	987099	6558
4967	987277	6359
4968	987445	6160
4969	987612	5961
4970	987821	5762
4971	988022	5564
4972	988212	5365
4973	988419	5166
4974	988585	4967
4975	988785	4769
4976	988968	4570
4977	989173	4371
4978	989358	4172
4979	989554	3974
4980	989734	3775
4981	989905	3576
4982	990102	3377
4983	990296	3179
4984	990510	2980
4985	990782	2781
4986	990969	2583
4987	991153	2384
4988	991354	2185
4989	991541	1987
4990	991725	1788
4991	991920	1589
4992	992094	1390
4993	992280	1192
4994	992452	993
4995	992630	794
4996	992799	596
4997	992999	397
4998	993199	198
4999	993397	0
