iter	RMSE
4769	3.815189463
4770	3.815105978
4771	3.81477936
4772	3.814497166
4773	3.814450887
4774	3.814127015
4775	3.814005625
4776	3.813684404
4777	3.813583774
4778	3.813404628
4779	3.813327418
4780	3.813199794
4781	3.813121617
4782	3.813002339
4783	3.81274349
4784	3.812469843
4785	3.812266005
4786	3.812198002
4787	3.812120576
4788	3.812030655
4789	3.811939228
4790	3.811624275
4791	3.811285638
4792	3.811158849
4793	3.811095289
4794	3.811019982
4795	3.810955758
4796	3.810831134
4797	3.810708985
4798	3.810612816
4799	3.810578046
4800	3.810474417
4801	3.810285151
4802	3.810195572
4803	3.810114653
4804	3.810030425
4805	3.809977612
4806	3.809853461
4807	3.809704511
4808	3.809395372
4809	3.809127344
4810	3.809013813
4811	3.808918228
4812	3.808655649
4813	3.808480773
4814	3.80829167
4815	3.808245402
4816	3.808178568
4817	3.808115864
4818	3.808081761
4819	3.807989337
4820	3.80791329
4821	3.807581499
4822	3.807505672
4823	3.807279224
4824	3.807224948
4825	3.807183813
4826	3.807087622
4827	3.806992078
4828	3.806936007
4829	3.806873823
4830	3.806746638
4831	3.806675534
4832	3.806603238
4833	3.806511778
4834	3.806418108
4835	3.80633969
4836	3.806277718
4837	3.806151435
4838	3.806104948
4839	3.80601179
4840	3.80573808
4841	3.805671432
4842	3.805537598
4843	3.805469505
4844	3.805167003
4845	3.805045215
4846	3.804948709
4847	3.804890117
4848	3.804547333
4849	3.804393505
4850	3.804333002
4851	3.80426202
4852	3.804197124
4853	3.804029063
4854	3.803781521
4855	3.803610556
4856	3.803520908
4857	3.803353312
4858	3.803259386
4859	3.803214317
4860	3.803107379
4861	3.803063483
4862	3.802968529
4863	3.802884604
4864	3.802809711
4865	3.802757555
4866	3.802680491
4867	3.802469136
4868	3.802307707
4869	3.802240433
4870	3.802196414
4871	3.802091535
4872	3.802033123
4873	3.801904724
4874	3.801843713
4875	3.80179065
4876	3.801738219
4877	3.801650519
4878	3.801408054
4879	3.80128605
4880	3.801170663
4881	3.801111457
4882	3.80078674
4883	3.800699001
4884	3.800646932
4885	3.800481031
4886	3.800429163
4887	3.800326825
4888	3.800208136
4889	3.800148288
4890	3.80004055
4891	3.799929088
4892	3.799752883
4893	3.799646262
4894	3.799555126
4895	3.799503722
4896	3.799452324
4897	3.799279554
4898	3.799187674
4899	3.799115599
4900	3.799011226
4901	3.798971703
4902	3.798847553
4903	3.798826785
4904	3.798757029
4905	3.798695448
4906	3.798650575
4907	3.79838269
4908	3.798237606
4909	3.7981516
4910	3.798112401
4911	3.797981927
4912	3.797667908
4913	3.79752576
4914	3.79746062
4915	3.797168058
4916	3.797115843
4917	3.797073122
4918	3.796939189
4919	3.796836516
4920	3.796750613
4921	3.796686271
4922	3.796642246
4923	3.796590655
4924	3.796505758
4925	3.796462619
4926	3.796323213
4927	3.796213079
4928	3.796114519
4929	3.795958988
4930	3.795859567
4931	3.795735517
4932	3.795587088
4933	3.795536623
4934	3.795477141
4935	3.795343558
4936	3.79525843
4937	3.795196287
4938	3.795010572
4939	3.794947151
4940	3.794777336
4941	3.794662785
4942	3.794467666
4943	3.794379087
4944	3.794303748
4945	3.794198667
4946	3.794137904
4947	3.794053461
4948	3.793956153
4949	3.793812363
4950	3.793738938
4951	3.793443601
4952	3.793358415
4953	3.793208394
4954	3.793150184
4955	3.793078421
4956	3.792816629
4957	3.792634551
4958	3.792452333
4959	3.792383282
4960	3.792274958
4961	3.792211919
4962	3.792140539
4963	3.792098508
4964	3.792031357
4965	3.791929208
4966	3.791859038
4967	3.791790333
4968	3.791728758
4969	3.791544932
4970	3.791436734
4971	3.791292628
4972	3.791250962
4973	3.791166257
4974	3.79110036
4975	3.790923556
4976	3.790861191
4977	3.790590681
4978	3.790443113
4979	3.790299014
4980	3.790236071
4981	3.790100721
4982	3.790037151
4983	3.789747295
4984	3.789690654
4985	3.78961114
4986	3.789517032
4987	3.78948046
4988	3.789377789
4989	3.789224794
4990	3.788970361
4991	3.788828968
4992	3.78879077
4993	3.788708056
4994	3.78864811
4995	3.788593622
4996	3.788527015
4997	3.788263786
4998	3.7882083
4999	3.788078852
